customer_id,subscription_plan,age,avg_watch_time,monthly_app_opens,device_type,region,past_complaints,months_subscribed,total_transactions,customer_lifetime_value
C1912,Premium,51,80,65,mobile,Surabaya,2,28,1,1461206
C1913,Standard,48,90,87,Desktop,,5,15,0,1895097
C1914,basic,54,22,125,Desktop,,3,11,2,562456
C1915,Standard,48,67,34,MOBILE,,3,15,11,2171711
C1916,Premium,21,162,58,Mobile,,4,30,4,1500096
C1917,standard,19,166,10,desktop,,1,32,7,915702
C1918,premium,22,68,131,Desktop,,1,10,8,1172883
C1919,standard,51,22,40,mobile,,5,27,7,744438
C1920,basic,40,142,98,Mobile,,2,7,10,1106266
C1921,Premium,24,43,45,Desktop,,1,15,9,1501927
C1922,standard,23,43,123,Mobile,,1,29,5,1121159
C1923,Standard,51,25,116,mobile,,5,33,4,1348698
C1924,basic,45,59,27,mobile,,0,16,0,1088186
C1925,Standard,57,184,16,Mobile,,5,23,4,912870
C1926,standard,58,35,34,Desktop,,3,13,4,1335613
C1927,basic,51,38,125,MOBILE,,1,17,7,778031
C1928,Basic,49,41,29,Mobile,,0,5,7,1111105
C1929,premium,44,58,36,MOBILE,,1,21,7,398653
C1930,basic,32,23,50,desktop,,3,31,3,1336639
C1931,Premium,48,180,137,mobile,,0,17,1,1606386
C1932,Basic,47,177,119,Mobile,,3,24,0,1773877
C1933,Standard,22,102,3,mobile,,5,10,3,1770014
C1934,basic,51,95,38,MOBILE,,4,2,2,1649831
C1935,standard,27,186,96,desktop,,4,22,11,926445
C1936,Premium,44,112,72,mobile,Jakarta,5,22,3,1655604
C1937,standard,30,137,129,MOBILE,,0,32,8,542210
C1938,Standard,24,75,13,mobile,,5,18,8,1729970
C1939,Premium,58,150,96,Desktop,,1,2,11,619509
C1940,Premium,38,145,114,Desktop,,4,26,3,1082451
C1941,Premium,45,189,105,desktop,,0,10,5,-65799
C1942,Basic,20,181,10,desktop,Bandung,3,34,3,1183709
C1943,Basic,31,84,89,MOBILE,,1,35,7,876973
C1944,premium,31,136,9,mobile,,3,19,8,2641
C1945,premium,58,102,50,mobile,,3,23,2,306029
C1946,Standard,25,68,136,mobile,,2,9,11,241625
C1947,Premium,36,133,62,desktop,,5,35,8,1766416
C1948,Premium,38,196,71,Desktop,,0,2,6,1795164
C1949,Basic,42,159,138,MOBILE,,2,34,6,1314523
C1950,premium,59,54,70,Mobile,,1,16,4,931191
C1951,Basic,18,94,124,Mobile,,1,28,7,569683
C1952,Premium,35,,41,Mobile,,2,17,2,690905
C1953,Standard,29,133,17,mobile,,0,25,9,237643
C1954,standard,30,92,61,desktop,,5,28,4,814683
C1955,Basic,44,35,42,Mobile,,5,20,7,1471581
C1956,basic,54,168,113,desktop,,4,1,7,1338829
C1957,premium,53,53,133,desktop,,1,18,7,1997107
C1958,Standard,50,102,112,desktop,,2,4,10,1664545
C1959,basic,36,31,52,mobile,,2,5,9,1025463
C1960,Premium,44,193,115,mobile,,0,21,7,1258394
C1961,Basic,43,86,73,mobile,,5,34,6,712348
C1962,Basic,26,139,64,MOBILE,,4,6,8,1862177
C1963,Standard,27,157,2,MOBILE,,2,24,2,1770224
C1964,basic,46,68,19,desktop,,2,24,11,1828924
C1965,Basic,33,195,103,Desktop,,4,23,3,1787968
C1966,Standard,58,149,135,Desktop,,4,8,9,1936045
C1967,standard,39,30,118,MOBILE,Jakarta,3,1,8,960170
C1968,Premium,48,145,104,Desktop,,4,14,2,1328300
C1969,premium,22,104,71,desktop,,4,31,0,700002
C1970,Standard,26,133,122,MOBILE,,3,16,7,1909846
C1971,Standard,35,155,140,Desktop,,4,34,9,269934
C1972,Standard,50,195,79,Desktop,,1,12,3,1487716
C1973,basic,19,112,10,Desktop,,1,20,7,-55963
C1974,Basic,30,101,37,Desktop,,4,8,4,1254974
C1975,basic,26,63,75,MOBILE,,2,6,8,1075979
C1976,premium,48,59,85,Desktop,,1,9,9,376827
C1977,premium,59,76,114,MOBILE,bandung,2,9,3,1693823
C1978,premium,22,158,32,desktop,,5,12,8,1262807
C1979,basic,33,,97,mobile,,2,12,11,912628
C1980,Premium,31,101,92,Desktop,,0,2,7,367969
C1981,standard,39,78,23,mobile,,0,32,8,493674
C1982,basic,54,164,69,mobile,,2,7,7,1158907
C1983,standard,29,190,145,desktop,,4,6,1,1735537
C1984,standard,41,34,99,MOBILE,,0,32,6,823770
C1985,Premium,31,67,122,desktop,,2,23,11,784321
C1986,basic,39,87,44,Desktop,,0,19,10,1326526
C1987,Standard,44,20,42,desktop,,1,11,6,2056164
C1988,basic,56,39,75,MOBILE,,2,18,5,1147131
C1989,Premium,32,58,24,Mobile,,4,6,8,1632548
C1990,basic,18,184,118,Mobile,,5,27,2,1409566
C1991,Standard,57,149,148,MOBILE,,2,9,10,1807202
C1992,Standard,33,131,145,Desktop,,2,27,5,500484
C1993,basic,32,98,34,MOBILE,,0,19,2,775963
C1994,premium,27,127,131,Mobile,,5,19,10,186538
C1995,Basic,52,102,6,desktop,,0,33,10,1317896
C1996,premium,34,173,8,Mobile,,4,3,10,1335019
C1997,Basic,35,106,134,Mobile,,5,26,4,584736
C1998,basic,18,100,101,Desktop,,3,7,9,1194238
C1999,basic,26,132,7,Desktop,,4,18,3,74468
C2000,premium,46,181,142,MOBILE,,0,24,0,1916400
C2001,Standard,53,22,33,mobile,,1,6,0,143903
C2002,standard,38,30,133,Mobile,,2,23,7,636360
C2003,premium,45,83,89,MOBILE,,3,32,2,1452594
C2004,basic,37,117,77,MOBILE,,2,15,6,1746899
C2005,Basic,19,,20,Mobile,jakarta,3,6,3,664100
C2006,Standard,38,40,39,desktop,Jakarta,3,34,2,1294096
C2007,Basic,46,114,5,Desktop,,4,9,7,366623
C2008,basic,22,123,40,Desktop,,2,11,0,1730941
C2009,Standard,59,15,66,mobile,,3,6,10,1183670
C2010,Basic,35,156,47,mobile,,4,7,10,1315929
C2011,Premium,59,175,116,mobile,,4,31,3,1625413
C2012,Standard,39,126,83,Mobile,,4,28,9,1737776
C2013,basic,47,179,139,desktop,Medan,5,24,1,1109095
C2014,basic,37,,70,MOBILE,,3,18,3,652359
C2015,basic,38,79,28,mobile,,3,17,4,1664598
C2016,Premium,36,74,147,MOBILE,,3,13,7,678276
C2017,standard,52,102,66,Desktop,,0,7,0,854272
C2018,Basic,47,54,9,Mobile,Medan,1,3,8,1757120
C2019,Standard,43,164,119,desktop,,2,25,3,827913
C2020,basic,36,65,118,Desktop,,0,24,6,970159
C2021,Standard,32,167,39,Desktop,,2,5,2,224498
C2022,Standard,21,190,20,mobile,,1,23,8,1788295
C2023,premium,23,133,32,MOBILE,,5,32,6,2072788
C2024,basic,52,63,5,Desktop,,5,8,11,471804
C2025,basic,27,72,144,Desktop,,2,13,10,1375555
C2026,premium,49,16,116,MOBILE,,1,6,10,1279923
C2027,Standard,28,105,57,MOBILE,,2,31,1,1624417
C2028,Standard,29,115,59,Mobile,,1,17,5,508497
C2029,standard,40,,147,mobile,,4,14,11,209295
C2030,basic,43,180,71,mobile,,5,26,6,918863
C2031,standard,35,100,127,Desktop,,1,1,4,1851720
C2032,basic,42,123,102,Desktop,,5,6,8,1645214
C2033,premium,28,192,80,Desktop,,5,17,11,52159
C2034,basic,35,184,88,mobile,,3,22,8,1847389
C2035,Standard,41,36,141,Mobile,,3,8,8,1843993
C2036,standard,56,166,38,desktop,,5,25,11,384563
C2037,premium,29,95,55,Desktop,,5,18,7,716647
C2038,standard,35,45,10,Mobile,,0,10,10,1360360
C2039,basic,38,168,90,mobile,,5,30,6,1466677
C2040,premium,38,87,20,MOBILE,,3,30,4,1396963
C2041,Standard,41,51,93,mobile,,2,26,11,1597712
C2042,standard,35,164,41,Desktop,,3,25,1,1326052
C2043,Standard,28,164,71,Mobile,,2,18,9,1674466
C2044,premium,52,139,58,Desktop,,2,6,5,592030
C2045,standard,58,148,93,Desktop,,5,34,1,607752
C2046,Premium,38,80,146,Mobile,,3,29,4,-105123
C2047,Standard,24,172,98,mobile,,3,25,10,1908013
C2048,Basic,19,126,124,Desktop,,0,9,4,619156
C2049,standard,28,196,83,Mobile,,5,1,9,984385
C2050,premium,39,166,86,Mobile,jakarta,3,33,8,1150583
C2051,standard,25,183,42,Desktop,,0,34,2,1864487
C2052,standard,37,76,87,Mobile,,5,29,3,2141090
C2053,Standard,55,149,60,Mobile,,1,26,6,1873722
C2054,Standard,27,37,145,mobile,,4,11,5,987429
C2055,Basic,44,155,35,MOBILE,,5,1,6,648190
C2056,premium,20,26,121,Mobile,,0,11,6,1659754
C2057,basic,54,95,55,Desktop,,0,33,5,311975
C2058,Basic,33,64,63,Mobile,,3,4,3,1765479
C2059,Premium,50,197,77,Mobile,,0,20,7,766647
C2060,Premium,54,89,145,Mobile,,4,20,9,1314989
C2061,standard,58,76,83,desktop,,5,11,11,659839
C2062,Premium,26,145,139,MOBILE,,5,24,0,909460
C2063,basic,39,36,81,MOBILE,,5,26,2,1716146
C2064,Basic,48,139,129,Mobile,,1,23,4,207965
C2065,basic,52,57,39,MOBILE,,2,21,0,1540306
C2066,Premium,27,48,89,MOBILE,,3,4,8,594154
C2067,premium,18,35,8,MOBILE,,1,35,6,710498
C2068,Standard,46,99,19,MOBILE,,0,22,1,1590942
C2069,Basic,55,,23,desktop,,4,6,6,645513
C2070,Basic,25,53,119,desktop,,2,30,10,1967651
C2071,Standard,49,103,41,Mobile,Jakarta,1,30,7,1773369
C2072,basic,42,17,52,desktop,Bandung,0,12,10,1881326
C2073,Standard,51,182,67,Mobile,,3,5,2,345958
C2074,Standard,48,117,97,Desktop,,1,34,8,1104076
C2075,Basic,33,29,134,Desktop,,0,24,10,2022105
C2076,Premium,51,28,4,Mobile,,5,17,0,230741
C2077,standard,54,188,52,MOBILE,,5,13,4,1990784
C2078,basic,27,192,83,mobile,,4,27,10,1909246
C2079,basic,56,164,59,mobile,bandung,5,17,7,583935
C2080,basic,49,129,130,MOBILE,,3,2,3,1375422
C2081,premium,44,52,135,desktop,,2,32,10,329755
C2082,Standard,38,119,19,Desktop,,2,3,6,403837
C2083,premium,57,57,54,Desktop,,4,35,3,1198256
C2084,premium,36,49,137,mobile,jakarta,1,29,5,399735
C2085,standard,50,39,23,Desktop,,5,22,10,1196929
C2086,basic,52,154,112,Desktop,,0,29,0,1190042
C2087,premium,24,135,88,Mobile,,5,7,10,1411378
C2088,standard,58,70,106,Desktop,,0,5,9,1756925
C2089,basic,20,149,134,Mobile,,3,19,4,728457
C2090,Basic,26,10,96,Desktop,,4,32,2,682587
C2091,standard,29,34,34,mobile,,3,4,5,501363
C2092,Basic,56,81,10,MOBILE,,0,25,10,1165108
C2093,premium,29,31,100,mobile,,5,4,0,913022
C2094,basic,58,22,71,Desktop,,4,23,0,1729947
C2095,Basic,52,23,87,desktop,,5,3,7,1375161
C2096,basic,58,80,32,Mobile,,2,34,7,387603
C2097,premium,53,140,117,desktop,Medan,2,30,9,840259
C2098,Basic,25,112,4,mobile,,3,17,7,742933
C2099,Premium,28,21,108,Desktop,Medan,3,31,10,668680
C2100,standard,45,105,46,desktop,,0,19,2,485792
C2101,standard,41,165,109,mobile,,1,30,9,1555921
C2102,standard,25,,42,mobile,,2,10,0,699698
C2103,Basic,27,125,24,Desktop,,3,16,1,326856
C2104,standard,43,111,42,Desktop,,2,20,7,1194747
C2105,Premium,30,174,11,Mobile,,2,16,9,350812
C2106,Basic,54,95,129,Mobile,,3,35,2,538561
C2107,premium,39,125,132,desktop,,5,17,8,1347526
C2108,Premium,34,189,53,MOBILE,bandung,5,9,3,986721
C2109,premium,37,155,44,Mobile,,2,26,4,1656369
C2110,Basic,34,173,91,Mobile,,3,7,2,222925
C2111,Basic,55,170,56,Mobile,,1,19,5,421702
C2112,standard,36,112,44,desktop,,0,13,2,1298059
C2113,Basic,30,150,147,Mobile,,4,14,10,1438379
C2114,Basic,19,180,66,Mobile,,0,34,0,945528
C2115,standard,59,147,22,Mobile,Jakarta,1,29,3,621337
C2116,Standard,50,45,75,MOBILE,,2,18,2,1808254
C2117,Standard,51,192,63,mobile,Surabaya,4,28,3,236782
C2118,Basic,47,116,94,Desktop,,0,13,6,2049362
C2119,Premium,20,70,133,Mobile,Medan,2,6,5,1028426
C2120,premium,52,27,24,Mobile,,3,24,4,901989
C2121,Standard,56,115,149,MOBILE,,4,7,6,667466
C2122,standard,33,98,78,Mobile,,5,8,11,864637
C2123,premium,30,31,82,Desktop,,0,6,9,1021057
C2124,Premium,40,148,107,mobile,,2,20,5,1359189
C2125,standard,50,137,148,desktop,,1,23,8,340237
C2126,Basic,50,101,125,mobile,,1,12,3,1043147
C2127,basic,29,151,85,mobile,,2,12,9,315776
C2128,Premium,59,142,38,Mobile,,0,13,5,904461
C2129,Basic,30,120,98,MOBILE,,3,31,6,1315820
C2130,Standard,29,171,26,mobile,,5,19,3,1609191
C2131,Standard,20,142,66,desktop,,5,10,3,1438695
C2132,standard,50,137,6,Mobile,,0,18,11,1537605
C2133,Standard,33,37,111,desktop,,4,2,0,496999
C2134,premium,22,191,85,Desktop,,4,1,2,861867
C2135,Basic,52,194,29,Desktop,,0,4,11,1563501
C2136,Premium,54,12,33,mobile,,2,5,9,1030693
C2137,basic,47,74,8,Mobile,,4,11,8,162720
C2138,Standard,49,46,29,MOBILE,,1,23,5,1791889
C2139,standard,23,19,145,Desktop,,2,10,7,1582582
C2140,standard,49,50,41,mobile,,2,21,11,704723
C2141,Basic,42,60,104,Mobile,,0,33,11,899870
C2142,standard,33,89,50,desktop,jakarta,2,1,0,1457808
C2143,premium,53,23,69,mobile,,2,35,9,1761130
C2144,Standard,53,160,115,desktop,,1,31,8,723681
C2145,standard,23,24,36,desktop,,2,28,6,200106
C2146,Premium,50,,42,Desktop,,3,24,0,1491349
C2147,Standard,50,57,85,Mobile,,5,4,8,1384786
C2148,Standard,46,19,30,MOBILE,,3,30,10,1120685
C2149,Basic,45,121,112,MOBILE,,3,17,0,500990
C2150,basic,57,135,93,mobile,,5,13,10,1789087
C2151,Premium,52,160,108,mobile,,2,5,9,116518
C2152,standard,34,33,78,Desktop,,4,22,1,360409
C2153,standard,58,100,66,Desktop,,4,18,1,292072
C2154,Standard,37,54,75,mobile,,0,24,8,512097
C2155,standard,58,111,137,desktop,,2,13,2,514995
C2156,Basic,19,162,44,MOBILE,,0,4,9,1080082
C2157,premium,37,163,6,Mobile,Medan,0,18,9,117134
C2158,premium,42,104,100,MOBILE,,1,32,5,1527805
C2159,basic,45,129,141,desktop,,0,21,10,1452169
C2160,Premium,31,156,3,Desktop,,5,3,10,741660
C2161,premium,26,71,108,mobile,bandung,3,15,8,879623
C2162,Standard,53,139,14,desktop,,5,21,0,1586270
C2163,standard,34,196,14,Mobile,Surabaya,3,35,1,1564169
C2164,standard,59,17,15,Mobile,,1,4,8,1257426
C2165,Standard,41,30,12,Desktop,,2,14,10,970223
C2166,premium,21,80,75,mobile,,4,33,3,325132
C2167,Premium,36,157,105,desktop,Bandung,0,8,10,1227921
C2168,Premium,33,52,143,desktop,,4,33,0,615134
C2169,basic,27,149,30,mobile,,4,9,11,432329
C2170,premium,20,109,76,mobile,,3,25,6,1590790
C2171,Basic,18,22,88,mobile,Surabaya,1,10,4,1691374
C2172,basic,45,62,17,MOBILE,bandung,2,18,2,1592603
C2173,premium,28,131,149,mobile,,0,17,2,71192
C2174,Basic,55,162,140,mobile,,3,33,8,1591672
C2175,basic,56,140,4,mobile,,5,31,0,939433
C2176,basic,34,85,18,Desktop,,3,33,6,643830
C2177,Standard,28,173,55,desktop,,1,1,0,675457
C2178,Standard,52,111,75,Mobile,,2,23,1,642949
C2179,Basic,43,116,42,Mobile,,0,23,0,1245636
C2180,premium,58,162,16,desktop,,5,22,11,946474
C2181,Standard,24,117,82,Mobile,,4,7,9,780278
C2182,premium,32,199,80,desktop,,0,4,8,533602
C2183,Standard,46,192,20,Desktop,,2,10,7,199345
C2184,premium,36,172,34,desktop,,1,5,5,269373
C2185,Premium,38,127,39,Mobile,,1,16,6,1889657
C2186,basic,37,116,92,desktop,,2,34,8,380577
C2187,standard,34,76,79,Mobile,,0,16,0,2159738
C2188,standard,20,101,101,desktop,,2,30,5,459696
C2189,basic,55,59,134,Desktop,,3,24,2,961460
C2190,Standard,47,10,10,Desktop,,0,30,3,1231702
C2191,Basic,58,134,72,MOBILE,,0,23,9,1605698
C2192,Basic,24,191,93,mobile,,2,23,8,430419
C2193,premium,23,130,109,mobile,,0,20,3,190104
C2194,standard,43,106,12,Desktop,,2,6,1,1432843
C2195,Basic,39,94,87,mobile,,0,5,8,474107
C2196,basic,44,97,136,mobile,bandung,5,17,6,183094
C2197,premium,46,23,8,desktop,,2,12,8,1354861
C2198,Basic,40,15,136,MOBILE,,4,11,9,531151
C2199,basic,33,67,91,Desktop,,4,23,5,1231132
C2200,basic,29,94,83,Mobile,,2,22,9,1821924
C2201,basic,39,160,95,Desktop,,2,30,0,875263
C2202,Basic,24,63,63,mobile,,1,27,10,148562
C2203,standard,40,193,82,desktop,,4,10,7,1441530
C2204,Standard,37,59,143,MOBILE,,0,34,0,228586
C2205,standard,53,15,38,Mobile,,2,28,4,166233
C2206,standard,44,70,58,MOBILE,,1,23,2,1181163
C2207,premium,57,63,72,desktop,,4,2,11,796116
C2208,basic,19,142,81,MOBILE,,4,18,8,2064441
C2209,Basic,46,71,81,desktop,,3,9,0,25085
C2210,Basic,28,121,60,desktop,,3,32,2,859547
C2211,Basic,41,58,142,MOBILE,,5,33,4,1824674
C2212,Premium,38,139,13,desktop,,2,22,6,1664668
C2213,Standard,43,55,79,desktop,,2,1,9,1465713
C2214,standard,20,102,6,Desktop,,4,29,11,331403
C2215,Basic,48,145,58,mobile,,5,24,2,1927089
C2216,basic,54,168,64,Desktop,Bandung,4,28,5,1204258
C2217,standard,59,197,120,Mobile,,4,11,6,146537
C2218,basic,37,66,52,Mobile,,1,5,5,1120167
C2219,standard,46,80,31,Mobile,,0,9,10,606466
C2220,basic,31,77,124,Desktop,,2,19,5,626152
C2221,Standard,52,157,130,Desktop,,4,27,1,264289
C2222,Standard,33,198,100,Desktop,,3,15,8,1584163
C2223,Standard,37,167,69,mobile,,5,33,2,1426229
C2224,standard,21,173,98,Mobile,,0,2,0,-25934
C2225,Premium,45,139,143,mobile,,4,18,7,870663
C2226,standard,44,116,116,mobile,,1,11,9,1937041
C2227,basic,53,24,113,Mobile,,0,14,8,1705811
C2228,Basic,44,34,99,mobile,,5,2,11,778681
C2229,standard,38,84,24,desktop,,1,35,8,1047802
C2230,Basic,33,150,8,desktop,Jakarta,5,5,0,1339573
C2231,Standard,47,24,125,MOBILE,,1,24,11,829143
C2232,Premium,28,31,120,Mobile,,3,28,4,1033160
C2233,Standard,32,16,81,Mobile,Jakarta,0,29,6,301292
C2234,Premium,52,117,20,Mobile,,0,14,11,1733585
C2235,premium,42,182,106,Mobile,,3,20,5,1060889
C2236,basic,51,20,125,Mobile,Surabaya,1,8,3,659259
C2237,Standard,21,63,112,Mobile,,3,13,11,583615
C2238,basic,43,98,13,Desktop,,0,34,5,823257
C2239,Basic,18,89,144,MOBILE,,0,13,11,638941
C2240,standard,51,85,136,desktop,,0,11,7,1507041
C2241,premium,21,168,51,MOBILE,,4,20,8,1739021
C2242,Basic,23,149,67,Mobile,,0,17,5,1564397
C2243,Premium,52,124,121,Mobile,,2,19,5,810522
C2244,basic,52,182,128,desktop,,4,32,7,241793
C2245,Basic,26,22,44,Desktop,,2,5,3,1027628
C2246,standard,35,27,128,MOBILE,,5,11,8,1267142
C2247,Standard,41,,79,desktop,,4,22,4,1926589
C2248,Premium,28,,64,Desktop,,4,20,11,-134663
C2249,Premium,47,87,121,Mobile,,4,33,11,1277280
C2250,premium,58,142,60,MOBILE,Bandung,3,33,2,154477
C2251,Premium,42,111,126,MOBILE,,0,35,5,1724586
C2252,Premium,59,108,4,Desktop,Jakarta,4,8,11,1689870
C2253,Premium,24,97,33,MOBILE,,5,14,11,1404648
C2254,standard,43,175,93,Mobile,,2,12,9,1008195
C2255,Standard,57,93,78,MOBILE,,2,19,9,829437
C2256,premium,46,48,124,desktop,,4,16,7,990748
C2257,Basic,53,64,113,desktop,,5,35,2,473729
C2258,Premium,35,145,128,Mobile,,1,16,0,1412633
C2259,Standard,52,135,17,MOBILE,,2,23,4,1039326
C2260,Premium,37,163,28,mobile,,3,19,7,674857
C2261,Basic,49,57,131,Desktop,,1,29,5,1159252
C2262,basic,42,177,103,MOBILE,,2,26,2,1433754
C2263,premium,33,148,6,Desktop,,5,21,10,1691481
C2264,premium,23,134,139,Desktop,,2,28,10,1275560
C2265,premium,48,162,80,MOBILE,,1,1,6,706702
C2266,Basic,48,135,67,MOBILE,,0,20,6,1966612
C2267,Premium,26,100,62,desktop,,3,20,6,1228403
C2268,Premium,58,180,115,mobile,,3,10,6,1200652
C2269,Basic,36,92,81,MOBILE,,2,27,11,583616
C2270,premium,33,161,89,Desktop,,2,3,9,1638220
C2271,standard,45,52,41,MOBILE,,1,4,2,1352798
C2272,Basic,20,190,142,Desktop,,1,20,2,1672660
C2273,basic,38,103,57,desktop,,4,25,5,324430
C2274,premium,38,133,41,Mobile,,2,28,6,1766122
C2275,premium,43,53,129,mobile,,0,26,10,608781
C2276,premium,35,61,34,Mobile,,1,23,2,525781
C2277,Standard,51,83,2,MOBILE,,1,13,5,146614
C2278,Standard,44,19,96,desktop,,3,28,1,1809432
C2279,Premium,42,80,137,desktop,,5,2,6,938413
C2280,Basic,21,77,78,mobile,,3,32,10,769234
C2281,standard,34,132,121,Mobile,,2,4,3,719694
C2282,Standard,54,182,11,mobile,,2,14,0,130993
C2283,standard,24,152,122,desktop,,5,2,5,1218112
C2284,standard,42,145,25,MOBILE,,4,15,1,766840
C2285,basic,38,78,84,mobile,,2,29,7,1082544
C2286,Standard,53,28,93,mobile,,1,29,10,193980
C2287,Standard,34,192,82,Mobile,,2,35,2,814666
C2288,Standard,33,77,86,Mobile,Medan,3,12,7,935048
C2289,basic,52,139,114,MOBILE,,0,22,4,1640413
C2290,basic,20,184,48,Mobile,,5,30,11,887247
C2291,Basic,54,157,67,mobile,,4,22,5,1912398
C2292,standard,29,190,23,mobile,,1,1,5,1460133
C2293,Premium,39,138,115,Mobile,,5,26,2,550214
C2294,Premium,42,185,126,mobile,,1,11,1,640175
C2295,Basic,45,69,62,Mobile,,0,34,3,1434036
C2296,premium,19,13,148,desktop,,5,11,2,106898
C2297,Standard,42,112,111,mobile,,4,5,8,963421
C2298,Standard,46,130,26,MOBILE,,0,20,9,222556
C2299,basic,51,186,32,Mobile,,2,18,9,212312
C2300,basic,20,86,83,mobile,jakarta,1,35,4,859618
C2301,basic,40,168,134,Mobile,,0,31,1,1555121
C2302,basic,32,178,77,mobile,,5,5,8,1427263
C2303,Standard,55,84,85,desktop,,3,26,8,504886
C2304,basic,29,69,52,MOBILE,,4,26,11,704221
C2305,Standard,21,101,14,MOBILE,jakarta,2,13,8,949979
C2306,Standard,48,76,5,desktop,,5,16,5,354049
C2307,premium,35,158,131,mobile,,4,4,8,1428561
C2308,standard,52,24,100,MOBILE,,2,29,0,737334
C2309,Basic,28,112,16,Mobile,,5,9,6,998603
C2310,premium,34,192,125,Desktop,,2,18,2,993915
C2311,Premium,59,189,72,Desktop,,3,4,11,2041075
C2312,premium,52,76,60,Desktop,,2,17,5,471953
C2313,standard,46,143,61,MOBILE,,0,10,9,245841
C2314,Premium,43,140,51,Desktop,,4,28,8,1089962
C2315,premium,51,193,114,mobile,,5,17,7,1085609
C2316,standard,49,102,104,mobile,,5,32,10,193112
C2317,Premium,22,147,65,Mobile,,3,20,0,319172
C2318,Premium,26,157,93,desktop,,2,16,11,1692228
C2319,standard,50,193,120,Desktop,,4,1,11,1196594
C2320,Premium,31,24,141,mobile,,5,8,10,1700467
C2321,Basic,45,25,17,mobile,bandung,4,21,9,1943686
C2322,premium,38,102,41,desktop,,4,25,9,1313790
C2323,standard,45,139,85,desktop,,3,18,9,1138309
C2324,premium,26,116,17,Mobile,,4,34,10,519201
C2325,Premium,42,55,130,Mobile,,3,25,11,172216
C2326,Standard,54,152,19,MOBILE,,5,23,5,1473239
C2327,Standard,45,12,68,Mobile,Medan,2,26,6,1326405
C2328,standard,59,97,108,mobile,,0,16,0,1089916
C2329,Premium,55,181,39,Desktop,,4,1,4,1567137
C2330,basic,41,81,118,Mobile,,1,3,10,675695
C2331,Basic,44,76,87,desktop,,4,20,9,705965
C2332,Premium,39,120,69,mobile,Jakarta,4,23,3,597591
C2333,basic,49,144,22,Desktop,,0,7,4,470983
C2334,Basic,53,193,53,Mobile,,0,24,7,1843469
C2335,Premium,32,48,9,mobile,,2,14,6,1327072
C2336,Premium,20,128,125,MOBILE,,2,32,6,1120655
C2337,Standard,20,170,87,desktop,,1,25,3,1754365
C2338,Basic,31,75,74,mobile,,5,32,3,1505638
C2339,Basic,47,35,12,Desktop,,0,33,2,939705
C2340,Standard,28,,76,desktop,,5,8,7,724404
C2341,Basic,19,184,110,mobile,,0,2,10,1876176
C2342,Standard,56,183,114,desktop,,2,34,0,1298200
C2343,standard,39,139,96,MOBILE,,5,14,7,1293822
C2344,premium,52,73,47,desktop,,1,26,9,360747
C2345,Premium,48,131,104,MOBILE,,2,27,9,840373
C2346,premium,20,190,69,MOBILE,,2,27,11,710399
C2347,basic,34,,53,desktop,,1,4,5,1313083
C2348,Basic,30,157,136,desktop,,4,29,11,22881
C2349,Premium,28,147,112,Mobile,,2,18,3,134551
C2350,standard,33,119,28,Mobile,,5,23,6,1762477
C2351,premium,45,58,79,Desktop,,4,10,5,1794860
C2352,Premium,29,38,20,Desktop,,5,2,1,710441
C2353,premium,25,52,53,MOBILE,,1,28,9,310525
C2354,premium,22,198,72,Desktop,Jakarta,1,17,3,1574238
C2355,standard,27,35,140,Mobile,,1,32,7,1795417
C2356,basic,23,159,1,Mobile,,0,9,9,840681
C2357,premium,51,136,118,Desktop,,4,33,3,958057
C2358,standard,42,,99,Mobile,,4,12,6,1029172
C2359,Basic,22,47,74,Mobile,,2,16,9,738302
C2360,Standard,28,89,119,Mobile,,1,29,10,145255
C2361,premium,28,122,76,Desktop,,3,32,9,290139
C2362,standard,18,180,131,MOBILE,,2,9,5,636443
C2363,Basic,38,23,136,desktop,,5,25,4,1657643
C2364,Premium,30,147,103,Mobile,,4,26,3,905485
C2365,basic,36,119,117,Desktop,,4,16,4,1447100
C2366,Basic,30,104,54,MOBILE,,4,14,1,1480077
C2367,Standard,43,39,120,desktop,,1,24,10,1457142
C2368,premium,21,189,5,desktop,,1,10,3,772719
C2369,Basic,41,193,73,MOBILE,,1,15,6,1373827
C2370,Premium,37,79,65,mobile,,0,2,10,938726
C2371,premium,22,157,137,Desktop,,2,8,5,883122
C2372,premium,58,78,121,Mobile,,3,8,8,742918
C2373,Basic,21,88,110,Mobile,,0,14,5,1130204
C2374,standard,46,91,102,Desktop,,5,27,8,1154086
C2375,Standard,51,45,57,desktop,,3,22,11,737422
C2376,Basic,38,166,98,mobile,,3,11,10,840011
C2377,basic,40,59,147,MOBILE,,0,16,1,1959152
C2378,Premium,25,53,147,desktop,,3,2,2,662366
C2379,Premium,21,86,118,Mobile,,4,28,2,1662951
C2380,Premium,21,23,61,Mobile,,2,10,10,50042
C2381,Standard,33,146,45,Desktop,,3,13,8,1005918
C2382,basic,24,71,43,MOBILE,,5,26,11,1978017
C2383,premium,24,189,110,MOBILE,,1,17,1,1425084
C2384,premium,59,184,98,Mobile,,3,7,10,1758169
C2385,Premium,27,168,66,MOBILE,,0,15,8,1971621
C2386,premium,22,113,117,Desktop,,0,24,0,1541575
C2387,standard,58,55,134,Desktop,,1,7,0,283016
C2388,Basic,25,85,9,Mobile,,5,9,11,488874
